ID	DOCULECT	DOCULECT_IN_SOURCE	GLOTTOCODE	CONCEPTICON_ID	CONCEPT	VALUE	FORM	SOURCE	BVD_ID	COGID	BORROWING	VARIANTS	TOKENS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	SCAID	EDITID	TURCHINID	LEXSTATID	ALIGNMENT
1297	Tahitian	Tahitian (Modern)	tahi1242	1869	to buy	ho'o mai	ho'o mai	Clark-173-2005	32303	1228			h o ʔ o m a i	3 7 1 7 4 7 7	AXBYBYZ	HUHUMAI	9	9.H.C 9.U.V 9.H.C 9.U.V 9.M.C 9.A.V 9.I.V	2.0 1.5 1.75 1.3 1.75 1.3 0.8	hoʔomai	0	964	1120	1167	944	h o ʔ o m a i
1996	Mangareva	Mangareva	mang1401	1869	to buy	'oko	'oko	POLLEX	32369	1228			ʔ o k o	1 7 1 7	AXBZ	HUKU	2	2.H.C 2.U.V 2.K.C 2.U.V	2.0 1.5 1.75 0.8	ʔoko	0	964	1116	1165	944	ʔ o k o - - -
5742	Hawaiian	Hawaiian	hawa1245	1869	to buy	kū'ai	kū'ai	71458	32182	1050			k uː ʔ a i	1 7 1 7 7	AXBYZ	KYHAI	1	1.K.C 1.Y.V 1.H.C 1.A.V 1.I.V	2.0 1.5 1.75 1.3 0.8	kuːʔai	0	963	1115	1164	943	k uː ʔ a i
1734	Rapanui	Rapanui (Easter Island)	rapa1244	1869	to buy	mono	mono	POLLEX	133521	438			m o n o	4 7 4 7	AXBZ	MUNU	5	5.M.C 5.U.V 5.N.C 5.U.V	2.0 1.5 1.75 0.8	mono	0	967	1119	1168	947	m o n o
1735	Rapanui	Rapanui (Easter Island)	rapa1244	1869	to buy	ho'o	ho'o	POLLEX	32394	1228			h o ʔ o	3 7 1 7	AXBZ	HUHU	5	5.H.C 5.U.V 5.H.C 5.U.V	2.0 1.5 1.75 0.8	hoʔo	0	964	1116	1167	944	h o ʔ o - - -
3195	Sikaiana	Sikaiana	sika1261	1869	to buy	sui	sui	POLLEX	154818	1327			s u i	3 7 7	AXZ	SYI	8	8.S.C 8.Y.V 8.I.V	2.0 1.5 0.8	sui	0	969	1121	1170	949	s u i
3459	North_Marquesan	Marquesan	nort2845	1869	to buy	ho'o	ho'o	POLLEX	93478	1228		hoko	h o ʔ o	3 7 1 7	AXBZ	HUHU	4	4.H.C 4.U.V 4.H.C 4.U.V	2.0 1.5 1.75 0.8	hoʔo	0	964	1116	1167	944	h o ʔ o - - -
4551	Ra’ivavae	Ra'ivavae	aust1304	321	to chew	ʔaʔa maGu	ʔaʔa maGu	Tamaititahio-1213-2015	291188	1229			ʔ a ʔ a m a ɢ u	1 7 1 7 4 7 1 7	AXBYBYBZ	HAHAMAKY	6	6.H.C 6.A.V 6.H.C 6.A.V 6.M.C 6.A.V 6.K.C 6.Y.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	ʔaʔamaɢu	0	974	1126	1175	954	ʔ a - ʔ a m a ɢ u
4799	Tuamotuan	Tuamotu	tuam1242	321	to chew	ŋau	ŋau	POLLEX	13455	1328			ŋ a u	4 7 7	AXZ	NAY	10	10.N.C 10.A.V 10.Y.V	2.0 1.5 0.8	ŋau	0	978	1130	1179	958	ŋ a u
906	Maori	Maori	maor1246	321	to chew	katikati	katikati	Biggs-85-2005	13294	1425			k a t i k a t i	1 7 1 7 1 7 1 7	AXBYBYBZ	KATIKATI	3	3.K.C 3.A.V 3.T.C 3.I.V 3.K.C 3.A.V 3.T.C 3.I.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	katikati	0	972	1124	1173	952	k a t i k a t i
1356	Tahitian	Tahitian (Modern)	tahi1242	321	to chew	'au'au	'au'au	Clark-173-2005	13382	1328			ʔ a u ʔ a u	1 7 7 1 7 7	AXYBYZ	HAYHAY	9	9.H.C 9.A.V 9.Y.V 9.H.C 9.A.V 9.Y.V	2.0 1.5 1.3 1.75 1.3 0.8	ʔauʔau	0	974	1127	1175	954	ʔ a u ʔ - - a - u
1800	Rapanui	Rapanui (Easter Island)	rapa1244	321	to chew	mama	mama	POLLEX	88887	79			m a m a	4 7 4 7	AXBZ	MAMA	5	5.M.C 5.A.V 5.M.C 5.A.V	2.0 1.5 1.75 0.8	mama	0	970	1122	1171	950	- - m a m a
2065	Mangareva	Mangareva	mang1401	321	to chew	'amama	'amama	POLLEX	321462	79			ʔ a m a m a	1 7 4 7 4 7	AXBYBZ	HAMAMA	2	2.H.C 2.A.V 2.M.C 2.A.V 2.M.C 2.A.V	2.0 1.5 1.75 1.3 1.75 0.8	ʔamama	0	970	1122	1172	950	ʔ a m a m a
5800	Hawaiian	Hawaiian	hawa1245	321	to chew	mama	mama	71458	13261	79			m a m a	4 7 4 7	AXBZ	MAMA	1	1.M.C 1.A.V 1.M.C 1.A.V	2.0 1.5 1.75 0.8	mama	0	970	1122	1171	950	- - m a m a
3251	Sikaiana	Sikaiana	sika1261	321	to chew	maamaa	maamaa	POLLEX	90599	79			m aː m aː	4 7 4 7	AXBZ	MAMA	8	8.M.C 8.A.V 8.M.C 8.A.V	2.0 1.5 1.75 0.8	maːmaː	0	970	1128	1171	950	- - m aː m aː
5310	Rurutuan	Rurutuan	aust1304	321	to chew	ʔauʔau	ʔauʔau	Meyer-128-2005	13337	1328			ʔ a u ʔ a u	1 7 7 1 7 7	AXYBYZ	HAYHAY	7	7.H.C 7.A.V 7.Y.V 7.H.C 7.A.V 7.Y.V	2.0 1.5 1.3 1.75 1.3 0.8	ʔauʔau	0	974	1127	1175	954	ʔ a u ʔ - - a - u
4506	Ra’ivavae	Ra'ivavae	aust1304	1750	to choose	peGeGau	peGeGau	Tamaititahio-1213-2015	291232	897			p e ɢ e ɢ a u	1 7 1 7 1 7 7	AXBYBYZ	PEKEKAY	6	6.P.C 6.E.V 6.K.C 6.E.V 6.K.C 6.A.V 6.Y.V	2.0 1.5 1.75 1.3 1.75 1.3 0.8	peɢeɢau	0	983	1135	1184	963	p e ɢ e ɢ a u
4734	Tuamotuan	Tuamotu	tuam1242	1750	to choose	koikoi	koikoi	POLLEX	135648	921			k o i k o i	1 7 7 1 7 7	AXYBYZ	KUIKUI	10	10.K.C 10.U.V 10.I.V 10.K.C 10.U.V 10.I.V	2.0 1.5 1.3 1.75 1.3 0.8	koikoi	0	983	1139	1188	967	k o i k o i
859	Maori	Maori	maor1246	1750	to choose	whiri	firi	Biggs-85-2005	30073	80			f i r i	3 7 5 7	AXBZ	BIRI	3	3.B.C 3.I.V 3.R.C 3.I.V	2.0 1.5 1.75 0.8	firi	0	979	1132	1181	960	f i r i
5248	Rurutuan	Rurutuan	aust1304	1750	to choose	maʔiti	maʔiti	Meyer-128-2005	30116	1100			m a ʔ i t i	4 7 1 7 1 7	AXBYBZ	MAHITI	7	7.M.C 7.A.V 7.H.C 7.I.V 7.T.C 7.I.V	2.0 1.5 1.75 1.3 1.75 0.8	maʔiti	0	984	1136	1185	964	m a ʔ i t i
1303	Tahitian	Tahitian (Modern)	tahi1242	1750	to choose	ma'iti	ma'iti	Clark-173-2005	30161	1100			m a ʔ i t i	4 7 1 7 1 7	AXBYBZ	MAHITI	9	9.M.C 9.A.V 9.H.C 9.I.V 9.T.C 9.I.V	2.0 1.5 1.75 1.3 1.75 0.8	maʔiti	0	984	1136	1185	964	m a ʔ i t i
5749	Hawaiian	Hawaiian	hawa1245	1750	to choose	wae	wae	71458	76169	141			w a e	6 7 7	AXZ	WAE	1	1.W.C 1.A.V 1.E.V	2.0 1.5 0.8	wae	0	979	1131	1180	959	w a e
5750	Hawaiian	Hawaiian	hawa1245	1750	to choose	koho	koho	71458	76168	1054			k o h o	1 7 3 7	AXBZ	KUHU	1	1.K.C 1.U.V 1.H.C 1.U.V	2.0 1.5 1.75 0.8	koho	0	988	1140	1189	967	k o - h o -
1744	Rapanui	Rapanui (Easter Island)	rapa1244	1750	to choose	vae	vae	POLLEX	130646	141			v a e	3 7 7	AXZ	BAE	5	5.B.C 5.A.V 5.E.V	2.0 1.5 0.8	vae	0	979	1131	1180	959	v a e
3202	Sikaiana	Sikaiana	sika1261	1750	to choose	hili	hili	POLLEX	30231	80			h i l i	3 7 5 7	AXBZ	HILI	8	8.H.C 8.I.V 8.L.C 8.I.V	2.0 1.5 1.75 0.8	hili	0	985	1137	1186	960	h i l i
3469	North_Marquesan	Marquesan	nort2845	1750	to choose	vae	vae	POLLEX	30026	141			v a e	3 7 7	AXZ	BAE	4	4.B.C 4.A.V 4.E.V	2.0 1.5 0.8	vae	0	979	1131	1180	959	v a e
4427	Ra’ivavae	Ra'ivavae	aust1304	1102	to climb	piʔi	piʔi	Tamaititahio-1213-2015	291311	1101			p i ʔ i	1 7 1 7	AXBZ	PIHI	6	6.P.C 6.I.V 6.H.C 6.I.V	2.0 1.5 1.75 0.8	piʔi	0	989	1141	1190	968	p i ʔ i
4621	Tuamotuan	Tuamotu	tuam1242	1102	to climb	kake	kake	POLLEX	61293	707			k a k e	1 7 1 7	AXBZ	KAKE	10	10.K.C 10.A.V 10.K.C 10.E.V	2.0 1.5 1.75 0.8	kake	0	993	1148	1197	972	k a k e
765	Maori	Maori	maor1246	1102	to climb	piki	piki	Biggs-85-2005	61132	1101			p i k i	1 7 1 7	AXBZ	PIKI	3	3.P.C 3.I.V 3.K.C 3.I.V	2.0 1.5 1.75 0.8	piki	0	989	1141	1191	968	p i k i
5142	Rurutuan	Rurutuan	aust1304	1102	to climb	piʔi	piʔi	Meyer-128-2005	61175	1101			p i ʔ i	1 7 1 7	AXBZ	PIHI	7	7.P.C 7.I.V 7.H.C 7.I.V	2.0 1.5 1.75 0.8	piʔi	0	989	1141	1190	968	p i ʔ i
5655	Hawaiian	Hawaiian	hawa1245	1102	to climb	pi'i	pi'i	71458	61099	1101			p i ʔ i	1 7 1 7	AXBZ	PIHI	1	1.P.C 1.I.V 1.H.C 1.I.V	2.0 1.5 1.75 0.8	piʔi	0	989	1141	1190	968	p i ʔ i
1886	Mangareva	Mangareva	mang1401	1102	to climb	piki	piki	POLLEX	321576	1101			p i k i	1 7 1 7	AXBZ	PIKI	2	2.P.C 2.I.V 2.K.C 2.I.V	2.0 1.5 1.75 0.8	piki	0	989	1141	1191	968	p i k i
3111	Sikaiana	Sikaiana	sika1261	1102	to climb	kake	kake	POLLEX	61290	707			k a k e	1 7 1 7	AXBZ	KAKE	8	8.K.C 8.A.V 8.K.C 8.E.V	2.0 1.5 1.75 0.8	kake	0	993	1148	1197	972	k a k e
3336	North_Marquesan	Marquesan	nort2845	1102	to climb	hiti	hiti	POLLEX	61085	1101			h i t i	3 7 1 7	AXBZ	HITI	4	4.H.C 4.I.V 4.T.C 4.I.V	2.0 1.5 1.75 0.8	hiti	0	992	1144	1193	971	h i t i
1209	Tahitian	Tahitian (Modern)	tahi1242	1102	to climb	ta'uma	ta'uma	Clark-173-2005	81054	880		pa'uma	t a ʔ u m a	1 7 1 7 4 7	AXBYBZ	TAHYMA	9	9.T.C 9.A.V 9.H.C 9.Y.V 9.M.C 9.A.V	2.0 1.5 1.75 1.3 1.75 0.8	taʔuma	0	997	1149	1198	976	t a ʔ u m a
1634	Rapanui	Rapanui (Easter Island)	rapa1244	1102	to climb	eke	eke	POLLEX	88896	528			e k e	7 1 7	XBZ	EKE	5	5.E.V 5.K.C 5.E.V	1.5 1.75 0.8	eke	0	993	1145	1194	972	- e k e
4581	Ra’ivavae	Ra'ivavae	aust1304	1446	to come	haeGe mai	haeGe mai	Tamaititahio-1213-2015	291158	81			h a e ɢ e m a i	3 7 7 1 7 4 7 7	AXYBYBYZ	HAEKEMAI	6	6.H.C 6.A.V 6.E.V 6.K.C 6.E.V 6.M.C 6.A.V 6.I.V	2.0 1.5 1.3 1.75 1.3 1.75 1.3 0.8	haeɢemai	0	1000	1152	1204	977	h a e ɢ e m a i
4841	Tuamotuan	Tuamotu	tuam1242	1446	to come	(haere) mai	mai	POLLEX	135243	81			m a i	4 7 7	AXZ	MAI	10	10.M.C 10.A.V 10.I.V	2.0 1.5 0.8	mai	0	998	1150	1199	977	- - - - - m a i
937	Maori	Maori	maor1246	1446	to come	haere mai	haere mai	Biggs-85-2005	2227	81			h a e r e m a i	3 7 7 5 7 4 7 7	AXYBYBYZ	HAEREMAI	3	3.H.C 3.A.V 3.E.V 3.R.C 3.E.V 3.M.C 3.A.V 3.I.V	2.0 1.5 1.3 1.75 1.3 1.75 1.3 0.8	haeremai	0	1000	1152	1201	977	h a e r e m a i
5347	Rurutuan	Rurutuan	aust1304	1446	to come	ʔano mai	ʔano mai	Meyer-128-2005	87238	81			ʔ a n o m a i	1 7 4 7 4 7 7	AXBYBYZ	HANUMAI	7	7.H.C 7.A.V 7.N.C 7.U.V 7.M.C 7.A.V 7.I.V	2.0 1.5 1.75 1.3 1.75 1.3 0.8	ʔanomai	0	1000	1156	1205	977	ʔ a - n o m a i
1389	Tahitian	Tahitian (Modern)	tahi1242	1446	to come	haere mai	haere mai	Clark-173-2005	2315	81			h a e r e m a i	3 7 7 5 7 4 7 7	AXYBYBYZ	HAEREMAI	9	9.H.C 9.A.V 9.E.V 9.R.C 9.E.V 9.M.C 9.A.V 9.I.V	2.0 1.5 1.3 1.75 1.3 1.75 1.3 0.8	haeremai	0	1000	1152	1201	977	h a e r e m a i
5836	Hawaiian	Hawaiian	hawa1245	1446	to come	[hele] mai	mai	71458	2194	81			m a i	4 7 7	AXZ	MAI	1	1.M.C 1.A.V 1.I.V	2.0 1.5 0.8	mai	0	998	1150	1199	977	- - - - - m a i
1840	Rapanui	Rapanui (Easter Island)	rapa1244	1446	to come	tu'u	tu'u	POLLEX	130654	468			t u ʔ u	1 7 1 7	AXBZ	TYHY	5	5.T.C 5.Y.V 5.H.C 5.Y.V	2.0 1.5 1.75 0.8	tuʔu	1	999	1154	1203	978	t u ʔ u
2102	Mangareva	Mangareva	mang1401	1446	to come	a'u	a'u	POLLEX	321404	881			a ʔ u	7 1 7	XBZ	AHY	2	2.A.V 2.H.C 2.Y.V	1.5 1.75 0.8	aʔu	0	999	1151	1200	978	- a ʔ u
3284	Sikaiana	Sikaiana	sika1261	1446	to come	hale mai	hale mai	POLLEX	145922	81			h a l e m a i	3 7 5 7 4 7 7	AXBYBYZ	HALEMAI	8	8.H.C 8.A.V 8.L.C 8.E.V 8.M.C 8.A.V 8.I.V	2.0 1.5 1.75 1.3 1.75 1.3 0.8	halemai	0	1000	1152	1201	977	h a - l e m a i
3576	North_Marquesan	Marquesan	nort2845	1446	to come	he'e  mai	he'e  mai	POLLEX	135702	81			h e ʔ e m a i	3 7 1 7 4 7 7	AXBYBYZ	HEHEMAI	4	4.H.C 4.E.V 4.H.C 4.E.V 4.M.C 4.A.V 4.I.V	2.0 1.5 1.75 1.3 1.75 1.3 0.8	heʔemai	0	1000	1152	1200	977	h e - ʔ e m a i
3577	North_Marquesan	Marquesan	nort2845	1446	to come	tihe	tihe	POLLEX	2180	743			t i h e	1 7 3 7	AXBZ	TIHE	4	4.T.C 4.I.V 4.H.C 4.E.V	2.0 1.5 1.75 0.8	tihe	0	999	1160	1203	978	t i h e
5346	Rurutuan	Rurutuan	aust1304	1446	to come	ʔaere mai	ʔaere mai	Meyer-128-2005	87239	81			ʔ a e r e m a i	1 7 7 5 7 4 7 7	AXYBYBYZ	HAEREMAI	7	7.H.C 7.A.V 7.E.V 7.R.C 7.E.V 7.M.C 7.A.V 7.I.V	2.0 1.5 1.3 1.75 1.3 1.75 1.3 0.8	ʔaeremai	0	1000	1152	1201	977	ʔ a e r e m a i
4550	Ra’ivavae	Ra'ivavae	aust1304	1100	to cook	tunu	tunu	Tamaititahio-1213-2015	291189	1404			t u n u	1 7 4 7	AXBZ	TYNY	6	6.T.C 6.Y.V 6.N.C 6.Y.V	2.0 1.5 1.75 0.8	tunu	0	1002	1162	1207	980	t u n u
4798	Tuamotuan	Tuamotu	tuam1242	1100	to cook	tao	tao	POLLEX	13812	142			t a o	1 7 7	AXZ	TAU	10	10.T.C 10.A.V 10.U.V	2.0 1.5 0.8	tao	0	1002	1163	1208	981	t a o
905	Maori	Maori	maor1246	1100	to cook	tao	tao	Biggs-85-2005	13651	142			t a o	1 7 7	AXZ	TAU	3	3.T.C 3.A.V 3.U.V	2.0 1.5 0.8	tao	0	1002	1163	1208	981	t a o
5308	Rurutuan	Rurutuan	aust1304	1100	to cook	tau	tau	Meyer-128-2005	89663	142			t a u	1 7 7	AXZ	TAY	7	7.T.C 7.A.V 7.Y.V	2.0 1.5 0.8	tau	0	1002	1163	1208	981	t a u
1354	Tahitian	Tahitian (Modern)	tahi1242	1100	to cook	'eu	'eu	Clark-173-2005	89670	142			ʔ e u	1 7 7	AXZ	HEY	9	9.H.C 9.E.V 9.Y.V	2.0 1.5 0.8	ʔeu	0	1009	1169	1214	987	ʔ e u
2064	Mangareva	Mangareva	mang1401	1100	to cook	tunu	tunu	POLLEX	321463	1404			t u n u	1 7 4 7	AXBZ	TYNY	2	2.T.C 2.Y.V 2.N.C 2.Y.V	2.0 1.5 1.75 0.8	tunu	0	1002	1162	1207	980	t u n u
5799	Hawaiian	Hawaiian	hawa1245	1100	to cook	ho'omo'a	ho'omo'a	71458	13618	1060			h o ʔ o m o ʔ a	3 7 1 7 4 7 1 7	AXBYBYBZ	HUHUMUHA	1	1.H.C 1.U.V 1.H.C 1.U.V 1.M.C 1.U.V 1.H.C 1.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	hoʔomoʔa	0	1001	1161	1206	979	h o ʔ o m o ʔ a
1799	Rapanui	Rapanui (Easter Island)	rapa1244	1100	to cook	tunu	tunu	POLLEX	130653	1404			t u n u	1 7 4 7	AXBZ	TYNY	5	5.T.C 5.Y.V 5.N.C 5.Y.V	2.0 1.5 1.75 0.8	tunu	0	1002	1162	1207	980	t u n u
3250	Sikaiana	Sikaiana	sika1261	1100	to cook	tao	tao	POLLEX	13809	142			t a o	1 7 7	AXZ	TAU	8	8.T.C 8.A.V 8.U.V	2.0 1.5 0.8	tao	0	1002	1163	1208	981	t a o
3536	North_Marquesan	Marquesan	nort2845	1100	to cook	nunu	nunu	POLLEX	135707	1404			n u n u	4 7 4 7	AXBZ	NYNY	4	4.N.C 4.Y.V 4.N.C 4.Y.V	2.0 1.5 1.75 0.8	nunu	0	1002	1162	1209	980	n u n u
3537	North_Marquesan	Marquesan	nort2845	1100	to cook	tao	tao	POLLEX	13604	142			t a o	1 7 7	AXZ	TAU	4	4.T.C 4.A.V 4.U.V	2.0 1.5 0.8	tao	0	1002	1163	1208	981	t a o
5309	Rurutuan	Rurutuan	aust1304	1100	to cook	tunu	tunu	Meyer-128-2005	89662	1404			t u n u	1 7 4 7	AXBZ	TYNY	7	7.T.C 7.Y.V 7.N.C 7.Y.V	2.0 1.5 1.75 0.8	tunu	0	1002	1162	1207	980	t u n u
1355	Tahitian	Tahitian (Modern)	tahi1242	1100	to cook	tunu	tunu	Clark-173-2005	89669	1404			t u n u	1 7 4 7	AXBZ	TYNY	9	9.T.C 9.Y.V 9.N.C 9.Y.V	2.0 1.5 1.75 0.8	tunu	0	1002	1162	1207	980	t u n u
4403	Ra’ivavae	Ra'ivavae	aust1304	1420	to count	taiʔo	taiʔo	Tamaititahio-1213-2015	291329	1405			t a i ʔ o	1 7 7 1 7	AXYBZ	TAIHU	6	6.T.C 6.A.V 6.I.V 6.H.C 6.U.V	2.0 1.5 1.3 1.75 0.8	taiʔo	0	1011	1175	1216	989	t a i ʔ - - o
3305	North_Marquesan	Marquesan	nort2845	1420	to count	ta/tau/	tau	POLLEX	69653	1330			t a u	1 7 7	AXZ	TAY	4	4.T.C 4.A.V 4.Y.V	2.0 1.5 0.8	tau	1	1011	1173	1218	990	t a - - - u
5110	Rurutuan	Rurutuan	aust1304	1420	to count	taiʔo	taiʔo	Meyer-128-2005	69743	1405			t a i ʔ o	1 7 7 1 7	AXYBZ	TAIHU	7	7.T.C 7.A.V 7.I.V 7.H.C 7.U.V	2.0 1.5 1.3 1.75 0.8	taiʔo	0	1011	1175	1216	989	t a i ʔ - - o
1179	Tahitian	Tahitian (Modern)	tahi1242	1420	to count	tai'o	tai'o	Clark-173-2005	69788	1405			t a i ʔ o	1 7 7 1 7	AXYBZ	TAIHU	9	9.T.C 9.A.V 9.I.V 9.H.C 9.U.V	2.0 1.5 1.3 1.75 0.8	taiʔo	0	1011	1175	1216	989	t a i ʔ - - o
1603	Rapanui	Rapanui (Easter Island)	rapa1244	1420	to count	tataku	tataku	POLLEX	130631	1330			t a t a k u	1 7 1 7 1 7	AXBYBZ	TATAKY	5	5.T.C 5.A.V 5.T.C 5.A.V 5.K.C 5.Y.V	2.0 1.5 1.75 1.3 1.75 0.8	tataku	0	1012	1172	1217	990	t a t a k u
5622	Hawaiian	Hawaiian	hawa1245	1420	to count	helu	helu	71458	69667	1035			h e l u	3 7 5 7	AXBZ	HELY	1	1.H.C 1.E.V 1.L.C 1.Y.V	2.0 1.5 1.75 0.8	helu	0	1010	1170	1215	988	h e l u
733	Maori	Maori	maor1246	1420	to count	tatau	tatau	Biggs-85-2005	69700	1330			t a t a u	1 7 1 7 7	AXBYZ	TATAY	3	3.T.C 3.A.V 3.T.C 3.A.V 3.Y.V	2.0 1.5 1.75 1.3 0.8	tatau	0	1012	1172	1217	990	t a t a - u
1861	Mangareva	Mangareva	mang1401	1420	to count	tou'ara	tou'ara	POLLEX	321439	1330			t o u ʔ a r a	1 7 7 1 7 5 7	AXYBYBZ	TUYHARA	2	2.T.C 2.U.V 2.Y.V 2.H.C 2.A.V 2.R.C 2.A.V	2.0 1.5 1.3 1.75 1.3 1.75 0.8	touʔara	0	1011	1171	1216	989	t o u ʔ a r a
3084	Sikaiana	Sikaiana	sika1261	1420	to count	pau	pau	POLLEX	145958	1330			p a u	1 7 7	AXZ	PAY	8	8.P.C 8.A.V 8.Y.V	2.0 1.5 0.8	pau	0	1017	1173	1222	995	p a u
4555	Ra’ivavae	Ra'ivavae	aust1304	1839	to cry	heva	heva	Tamaititahio-1213-2015	291184	1255			h e v a	3 7 3 7	AXBZ	HEBA	6	6.H.C 6.E.V 6.B.C 6.A.V	2.0 1.5 1.75 0.8	heva	0	1023	1181	1228	1001	h e v a
4804	Tuamotuan	Tuamotu	tuam1242	1839	to cry	taŋi	taŋi	POLLEX	12027	82			t a ŋ i	1 7 4 7	AXBZ	TANI	10	10.T.C 10.A.V 10.N.C 10.I.V	2.0 1.5 1.75 0.8	taŋi	0	1018	1176	1225	996	t a ŋ i
910	Maori	Maori	maor1246	1839	to cry	tangi	tangi	Biggs-85-2005	11866	82			t a ŋ i	1 7 4 7	AXBZ	TANI	3	3.T.C 3.A.V 3.N.C 3.I.V	2.0 1.5 1.75 0.8	taŋi	0	1018	1176	1225	996	t a ŋ i
1360	Tahitian	Tahitian (Modern)	tahi1242	1839	to cry	ta'i	ta'i	Clark-173-2005	11954	82			t a ʔ i	1 7 1 7	AXBZ	TAHI	9	9.T.C 9.A.V 9.H.C 9.I.V	2.0 1.5 1.75 0.8	taʔi	0	1018	1176	1231	996	t a ʔ i
1804	Rapanui	Rapanui (Easter Island)	rapa1244	1839	to cry	taŋi	taŋi	POLLEX	88850	82		tagi	t a ŋ i	1 7 4 7	AXBZ	TANI	5	5.T.C 5.A.V 5.N.C 5.I.V	2.0 1.5 1.75 0.8	taŋi	0	1018	1176	1225	996	t a ŋ i
2070	Mangareva	Mangareva	mang1401	1839	to cry	koa	koa	POLLEX	321458	556			k o a	1 7 7	AXZ	KUA	2	2.K.C 2.U.V 2.A.V	2.0 1.5 0.8	koa	0	1019	1177	1224	997	k o a
5805	Hawaiian	Hawaiian	hawa1245	1839	to cry	kani	kani	71458	251529	82			k a n i	1 7 4 7	AXBZ	KANI	1	1.K.C 1.A.V 1.N.C 1.I.V	2.0 1.5 1.75 0.8	kani	0	1018	1176	1223	996	k a n i
5806	Hawaiian	Hawaiian	hawa1245	1839	to cry	uwē	uwē	71458	11833	776			u w eː	7 6 7	XBZ	YWE	1	1.Y.V 1.W.C 1.E.V	1.5 1.75 0.8	uweː	0	1023	1186	1228	999	u w eː
3255	Sikaiana	Sikaiana	sika1261	1839	to cry	tani	tani	POLLEX	145938	82			t a n i	1 7 4 7	AXBZ	TANI	8	8.T.C 8.A.V 8.N.C 8.I.V	2.0 1.5 1.75 0.8	tani	0	1018	1176	1225	996	t a n i
3542	North_Marquesan	Marquesan	nort2845	1839	to cry	ue	ue	POLLEX	135706	776			u e	7 7	XZ	YE	4	4.Y.V 4.E.V	1.5 0.8	ue	0	1021	1179	1226	999	u - e
5314	Rurutuan	Rurutuan	aust1304	1839	to cry	ʔeva	ʔeva	Meyer-128-2005	11909	1255			ʔ e v a	1 7 3 7	AXBZ	HEBA	7	7.H.C 7.E.V 7.B.C 7.A.V	2.0 1.5 1.75 0.8	ʔeva	0	1023	1181	1228	1001	ʔ e v a
3543	North_Marquesan	Marquesan	nort2845	1839	to cry	tani	tani	POLLEX	88826	82		taki	t a n i	1 7 4 7	AXBZ	TANI	4	4.T.C 4.A.V 4.N.C 4.I.V	2.0 1.5 1.75 0.8	tani	0	1018	1176	1225	996	t a n i
4512	Ra’ivavae	Ra'ivavae	aust1304	1432	to cut, hack	tapu te Ga'au	tapu te Ga'au	Tamaititahio-1213-2015	291226	255			t a p u t e ɢ a ʔ a u	1 7 1 7 1 7 1 7 1 7 7	AXBYBYBYBYZ	TAPYTEKAHAY	6	6.T.C 6.A.V 6.P.C 6.Y.V 6.T.C 6.E.V 6.K.C 6.A.V 6.H.C 6.A.V 6.Y.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 1.75 1.3 0.8	taputeɢaʔau	0	1029	1192	1237	1007	t a p u t e ɢ a ʔ a u
4744	Tuamotuan	Tuamotu	tuam1242	1432	to cut, hack	kokoti	kokoti	POLLEX	92254	1406			k o k o t i	1 7 1 7 1 7	AXBYBZ	KUKUTI	10	10.K.C 10.U.V 10.K.C 10.U.V 10.T.C 10.I.V	2.0 1.5 1.75 1.3 1.75 0.8	kokoti	0	1033	1196	1241	1011	k o k o t i
4745	Tuamotuan	Tuamotu	tuam1242	1432	to cut, hack	ihi	ihi	POLLEX	92253	143			i h i	7 3 7	XBZ	IHI	10	10.I.V 10.H.C 10.I.V	1.5 1.75 0.8	ihi	0	1037	1201	1246	1015	- - i h i
866	Maori	Maori	maor1246	1432	to cut, hack	taa	taa	Biggs-85-2005	27574	83			t aː	1 7	AX	TA	3	3.T.C 3.A.V	2.0 1.5	taː	0	1026	1189	1234	1004	t aː - - -
1310	Tahitian	Tahitian (Modern)	tahi1242	1432	to cut, hack	taapuu	taapuu	Clark-173-2005	27662	255			t aː p uː	1 7 1 7	AXBZ	TAPY	9	9.T.C 9.A.V 9.P.C 9.Y.V	2.0 1.5 1.75 0.8	taːpuː	0	1026	1193	1237	1004	t aː p uː -
1752	Rapanui	Rapanui (Easter Island)	rapa1244	1432	to cut, hack	hore	hore	POLLEX	133525	445			h o r e	3 7 5 7	AXBZ	HURE	5	5.H.C 5.U.V 5.R.C 5.E.V	2.0 1.5 1.75 0.8	hore	0	1024	1191	1236	1006	h o r e
1753	Rapanui	Rapanui (Easter Island)	rapa1244	1432	to cut, hack	avahi	avahi	POLLEX	133524	311		vahi // a/bahi	a v a h i	7 3 7 3 7	XBYBZ	ABAHI	5	5.A.V 5.B.C 5.A.V 5.H.C 5.I.V	1.5 1.75 1.3 1.75 0.8	avahi	0	1037	1200	1245	1015	a v a h i
