# Wordlist

# DATA
ID	DOCULECT	CONCEPT	IPA	TOKENS	COGID	PARTIAL	PARTIAL_IDS	CLPA_IDS	CONCEPTICON_ID	GLOTTOLOG	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	DUPLICATES	COGIDS	ALIGNMENT	STRUCTURE	PATTERNS
320	Tuolo	green	ʨʰaŋ₂₁	tɕʰ a ŋ ²¹	276	a	90	199 997 801 1152	1425	nort2724	2 7 4 8	AXLT	CAN3	8	8.C.C 8.A.V 8.N.c 8.3.T	1.6 3.0 1.1 1.0	0	161	tɕʰ a ŋ ²¹	c v c t	75-1/Ø 0/n 17-7/- 0/n
321	Enqi	green	ʨʰæ₂₄	tɕʰ æ ²⁴	276	a	90	199 1087 1156	1425	nort2724	2 7 8	AXT	CE2	3	3.C.C 3.E.V 3.2.T	1.6 3.0 1.0	0	161	tɕʰ æ - ²⁴	c v t	75-1/Ø 0/n 17-7/- 0/n
322	Ega	green	ʨʰa₄₂	tɕʰ a ⁴²	276	a	90	199 997 1175	1425	nort2724	2 7 8	AXT	CA3	2	2.C.C 2.A.V 2.3.T	1.6 3.0 1.0	0	161	tɕʰ a - ⁴²	c v t	75-1/Ø 0/n 17-7/- 0/n
#
323	Gongxing	hair	di₂₄mjɛ₁₂	d i ²⁴ + m j ɛ ¹²	278	bc	92 93	145 1076 1156 241 570 1121 1167	1040	nort2724	1 7 8 9 4 6 7 8	AXT_ACXT	TI2_MJE2	4	4.T.C 4.I.V 4.2.T 4._._ 4.M.C 4.J.C 4.E.V 4.2.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	0	163 164	d - i ²⁴ ◦ m j ɛ ¹²	c v t + c c v t	94-2/t 95-3/- 0/n 0/n + 140-12/m 56-2/- 0/n 0/n
324	Jinman	hair	ʈe₂₁me₅₅	ʈ e ²¹ + m e ⁵⁵	278	bc	92 93	717 1089 1152 241 1089 1189	1040	nort2724	1 7 8 9 4 7 8	AXT_AXT	TE3_ME5	5	5.T.C 5.E.V 5.3.T 5._._ 5.M.C 5.E.V 5.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	163 164	ʈ - e ²¹ ◦ m - e ⁵⁵	c v t + c v t	94-2/t 95-3/- 0/n 0/n + 140-12/m 56-2/- 0/n 0/n
325	Mazhelong	hair	tɛ₂₁mɛ₅₅	t ɛ ²¹ + m ɛ ⁵⁵	278	bc	92 93	120 1121 1152 241 1121 1189	1040	sout2730	1 7 8 9 4 7 8	AXT_AXT	TE3_ME5	7	7.T.C 7.E.V 7.3.T 7._._ 7.M.C 7.E.V 7.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	163 164	t - ɛ ²¹ ◦ m - ɛ ⁵⁵	c v t + c v t	94-2/t 95-3/- 0/n 0/n + 140-12/m 56-2/- 0/n 0/n
326	Dashi	hair	ɕa₄₄	ɕ a ⁴⁴	279	a	94	204 997 1178	1040	cent2004	3 7 8	AXT	SA5	1	1.S.C 1.A.V 1.5.T	1.6 3.0 1.0	0	162	ɕ a ⁴⁴	c v t	1-4/ɕ 0/n 0/n
327	Zhoucheng	hair	tɯ₂₁ma₃₅	t ɯ ²¹ + m a ³⁵	278	bc	92 93	120 944 1152 241 997 1165	1040	sout2730	1 7 8 9 4 7 8	AXT_AXT	TI3_MA2	9	9.T.C 9.I.V 9.3.T 9._._ 9.M.C 9.A.V 9.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	163 164	t - ɯ ²¹ ◦ m - a ³⁵	c v t + c v t	94-2/t 95-3/- 0/n 0/n + 140-12/m 56-2/- 0/n 0/n
328	Jinxing	hair	ɕɔ₄₄	ɕ ɔ ⁴⁴	279	a	94	204 916 1178	1040	cent2004	3 7 8	AXT	SU5	6	6.S.C 6.U.V 6.5.T	1.6 3.0 1.0	0	162	ɕ ɔ ⁴⁴	c v t	1-4/ɕ 0/n 0/n
329	Tuolo	hair	djɯ₃₅me₅₅	d j ɯ ³⁵ + m e ⁵⁵	278	bc	92 93	145 570 944 1165 241 1089 1189	1040	nort2724	1 6 7 8 9 4 7 8	ACXT_AXT	TJI2_ME5	8	8.T.C 8.J.C 8.I.V 8.2.T 8._._ 8.M.C 8.E.V 8.5.T	1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.0	0	163 164	d j ɯ ³⁵ ◦ m - e ⁵⁵	c c v t + c v t	94-2/t 95-3/- 0/n 0/n + 140-12/m 56-2/- 0/n 0/n
330	Enqi	hair	tjɯ₂₁mjɛ₂₄	t j ɯ ²¹ + m j ɛ ²⁴	278	bc	92 93	120 570 944 1152 241 570 1121 1156	1040	nort2724	1 6 7 8 9 4 6 7 8	ACXT_ACXT	TJI3_MJE2	3	3.T.C 3.J.C 3.I.V 3.3.T 3._._ 3.M.C 3.J.C 3.E.V 3.2.T	1.6 1.2 3.0 1.0 0.0 1.6 1.2 3.0 1.0	0	163 164	t j ɯ ²¹ ◦ m j ɛ ²⁴	c c v t + c c v t	94-2/t 95-3/- 0/n 0/n + 140-12/m 56-2/- 0/n 0/n
331	Ega	hair	ti₂₁mi₅₅	t i ²¹ + m i ⁵⁵	278	bc	92 93	120 1076 1152 241 1076 1189	1040	nort2724	1 7 8 9 4 7 8	AXT_AXT	TI3_MI5	2	2.T.C 2.I.V 2.3.T 2._._ 2.M.C 2.I.V 2.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	163 164	t - i ²¹ ◦ m - i ⁵⁵	c v t + c v t	94-2/t 95-3/- 0/n 0/n + 140-12/m 56-2/- 0/n 0/n
332	Jinxing	hair	tǝ₂₁mã₅₅	t ə ²¹ + m ã ⁵⁵	278	bc	92 93	120 1022 1152 241 1014 1189	1040	cent2004	1 7 8 9 4 7 8	AXT_AXT	TE3_MA5	6	6.T.C 6.E.V 6.3.T 6._._ 6.M.C 6.A.V 6.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	163 164	t - ə ²¹ ◦ m - ã ⁵⁵	c v t + c v t	94-2/t 95-3/- 0/n 0/n + 140-12/m 56-2/- 0/n 0/n
#
333	Gongxing	hand	ʂi₂₂	ʂ i ²²	280	a	95	705 1076 1150	1277	nort2724	3 7 8	AXT	SI1	4	4.S.C 4.I.V 4.1.T	1.6 3.0 1.0	0	165	ʂ i ²²	c v t	153-1/ʂʰ 0/n 0/n
334	Jinman	hand	ɕi₂₂	ɕ i ²²	280	a	95	204 1076 1150	1277	nort2724	3 7 8	AXT	SI1	5	5.S.C 5.I.V 5.1.T	1.6 3.0 1.0	0	165	ɕ i ²²	c v t	153-1/ʂʰ 0/n 0/n
335	Mazhelong	hand	sǝɯ₃₃	s əu ³³	280	a	95	89 1036 1161	1277	sout2730	3 7 8	AXT	SE4	7	7.S.C 7.E.V 7.4.T	1.6 3.0 1.0	0	165	s əu ³³	c v t	153-1/ʂʰ 0/n 0/n
336	Dashi	hand	ʂʰɯ₃₃	ʂʰ ɯ ³³	280	a	95	704 944 1161	1277	cent2004	3 7 8	AXT	SI4	1	1.S.C 1.I.V 1.4.T	1.6 3.0 1.0	0	165	ʂʰ ɯ ³³	c v t	153-1/ʂʰ 0/n 0/n
337	Zhoucheng	hand	sɯ₃₃	s ɯ ³³	280	a	95	89 944 1161	1277	sout2730	3 7 8	AXT	SI4	9	9.S.C 9.I.V 9.4.T	1.6 3.0 1.0	0	165	s ɯ ³³	c v t	153-1/ʂʰ 0/n 0/n
338	Jinxing	hand	sɯ₃₃	s ɯ ³³	280	a	95	89 944 1161	1277	cent2004	3 7 8	AXT	SI4	6	6.S.C 6.I.V 6.4.T	1.6 3.0 1.0	0	165	s ɯ ³³	c v t	153-1/ʂʰ 0/n 0/n
339	Tuolo	hand	ɕɯ₃₃	ɕ ɯ ³³	280	a	95	204 944 1161	1277	nort2724	3 7 8	AXT	SI4	8	8.S.C 8.I.V 8.4.T	1.6 3.0 1.0	0	165	ɕ ɯ ³³	c v t	153-1/ʂʰ 0/n 0/n
340	Enqi	hand	ɕɯ₂₂	ɕ ɯ ²²	280	a	95	204 944 1150	1277	nort2724	3 7 8	AXT	SI1	3	3.S.C 3.I.V 3.1.T	1.6 3.0 1.0	0	165	ɕ ɯ ²²	c v t	153-1/ʂʰ 0/n 0/n
341	Ega	hand	ɕi₂₂	ɕ i ²²	280	a	95	204 1076 1150	1277	nort2724	3 7 8	AXT	SI1	2	2.S.C 2.I.V 2.1.T	1.6 3.0 1.0	0	165	ɕ i ²²	c v t	153-1/ʂʰ 0/n 0/n
#
342	Gongxing	head	di₁₂	d i ¹²	281	a	96	145 1076 1167	1256	nort2724	1 7 8	AXT	TI2	4	4.T.C 4.I.V 4.2.T	1.6 3.0 1.0	0	166	d - i - ¹²	c v t	16-4/t 43-1/- 0/n 18-1/- 0/n
343	Jinman	head	ʈo₂₂	ʈ o ²²	281	a	96	717 887 1150	1256	nort2724	1 7 8	AXT	TU1	5	5.T.C 5.U.V 5.1.T	1.6 3.0 1.0	0	166	ʈ - o - ²²	c v t	16-4/t 43-1/- 0/n 18-1/- 0/n
344	Mazhelong	head	ta₄₂po₂₁	t a ⁴² + p o ²¹	282	ac	96 97	120 997 1175 291 887 1152	1256	sout2730	1 7 8 9 1 7 8	AXT_AXT	TA3_PU3	7	7.T.C 7.A.V 7.3.T 7._._ 7.P.C 7.U.V 7.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	166 168	t - a - ⁴² ◦ p o ²¹	c v t + c v t	16-4/t 43-1/- 0/n 18-1/- 0/n + 116-3/Ø 0/n 0/n
345	Dashi	head	ti₄₂	t i ⁴²	281	a	96	120 1076 1175	1256	cent2004	1 7 8	AXT	TI3	1	1.T.C 1.I.V 1.3.T	1.6 3.0 1.0	0	166	t - i - ⁴²	c v t	16-4/t 43-1/- 0/n 18-1/- 0/n
346	Zhoucheng	head	tɯ₃₁po₂₁	t ɯ ³¹ + p o ²¹	282	ac	96 97	120 944 1162 291 887 1152	1256	sout2730	1 7 8 9 1 7 8	AXT_AXT	TI3_PU3	9	9.T.C 9.I.V 9.3.T 9._._ 9.P.C 9.U.V 9.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	166 168	t - ɯ - ³¹ ◦ p o ²¹	c v t + c v t	16-4/t 43-1/- 0/n 18-1/- 0/n + 116-3/Ø 0/n 0/n
347	Jinxing	head	tǝ₃₁	t ə ³¹	281	a	96	120 1022 1162	1256	cent2004	1 7 8	AXT	TE3	6	6.T.C 6.E.V 6.3.T	1.6 3.0 1.0	0	166	t - ə - ³¹	c v t	16-4/t 43-1/- 0/n 18-1/- 0/n
348	Tuolo	head	djɯ₃₅	d j ɯ ³⁵	281	a	96	145 570 944 1165	1256	nort2724	1 6 7 8	ACXT	TJI2	8	8.T.C 8.J.C 8.I.V 8.2.T	1.6 1.2 3.0 1.0	0	166	d j ɯ - ³⁵	c c v t	16-4/t 43-1/- 0/n 18-1/- 0/n
349	Enqi	head	tiw₂₁	t i w ²¹	281	a	96	120 1076 462 1152	1256	nort2724	1 7 6 8	AXLT	TIW3	3	3.T.C 3.I.V 3.W.c 3.3.T	1.6 3.0 1.1 1.0	1	166	t - i w ²¹	c v c t	16-4/t 43-1/- 0/n 18-1/- 0/n
350	Ega	head	ʨu₂₂qa₅₅	tɕ u ²² + q a ⁵⁵	283	ab	96 98	200 868 1150 757 997 1189	1256	nort2724	2 7 8 9 1 7 8	AXT_AXT	CY1_KA5	2	2.C.C 2.Y.V 2.1.T 2._._ 2.K.C 2.A.V 2.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	166 168	tɕ - u - ²² ◦ q a ⁵⁵	c v t + c v t	16-4/t 43-1/- 0/n 18-1/- 0/n + 116-3/Ø 0/n 0/n
#
351	Gongxing	hear	ʨʰjan₅₅	tɕʰ j a n ⁵⁵	284	a	99	199 570 997 107 1189	1408	nort2724	2 6 7 4 8	ACXLT	CJAN5	4	4.C.C 4.J.C 4.A.V 4.N.c 4.5.T	1.6 1.2 3.0 1.1 1.0	0	169	tɕʰ j a n ⁵⁵	c c v c t	79-1/tɕʰ 154-1/j 0/n 17-7/- 0/n
352	Jinman	hear	ʨʰjã₅₅	tɕʰ j ã ⁵⁵	284	a	99	199 570 1014 1189	1408	nort2724	2 6 7 8	ACXT	CJA5	5	5.C.C 5.J.C 5.A.V 5.5.T	1.6 1.2 3.0 1.0	0	169	tɕʰ j ã - ⁵⁵	c c v t	79-1/tɕʰ 154-1/j 0/n 17-7/- 0/n
353	Mazhelong	hear	ʨʰɚ̃₅₅	tɕʰ ə̃˞ ⁵⁵	284	a	99	199 1024 1189	1408	sout2730	2 7 8	AXT	CE5	7	7.C.C 7.E.V 7.5.T	1.6 3.0 1.0	0	169	tɕʰ - ə̃˞ - ⁵⁵	c v t	79-1/tɕʰ 154-1/j 0/n 17-7/- 0/n
354	Dashi	hear	ʨʰjɚ̃₅₅	tɕʰ j ə̃˞ ⁵⁵	284	a	99	199 570 1024 1189	1408	cent2004	2 6 7 8	ACXT	CJE5	1	1.C.C 1.J.C 1.E.V 1.5.T	1.6 1.2 3.0 1.0	0	169	tɕʰ j ə̃˞ - ⁵⁵	c c v t	79-1/tɕʰ 154-1/j 0/n 17-7/- 0/n
355	Zhoucheng	hear	ʨʰjɛ₅₅	tɕʰ j ɛ ⁵⁵	284	a	99	199 570 1121 1189	1408	sout2730	2 6 7 8	ACXT	CJE5	9	9.C.C 9.J.C 9.E.V 9.5.T	1.6 1.2 3.0 1.0	0	169	tɕʰ j ɛ - ⁵⁵	c c v t	79-1/tɕʰ 154-1/j 0/n 17-7/- 0/n
356	Jinxing	hear	ʨʰjan₅₅tǝ₃₃	tɕʰ j a n ⁵⁵ + t ə ³³	285	ab	99 100	199 570 997 107 1189 120 1022 1161	1408	cent2004	2 6 7 4 8 9 1 7 8	ACXLT_AXT	CJAN5_TE4	6	6.C.C 6.J.C 6.A.V 6.N.c 6.5.T 6._._ 6.T.C 6.E.V 6.4.T	1.6 1.2 3.0 1.1 1.0 0.0 1.6 3.0 1.0	0	169 175	tɕʰ j a n ⁵⁵ ◦ t ə ³³	c c v c t + c v t	79-1/tɕʰ 154-1/j 0/n 17-7/- 0/n + 0/n 0/n 0/n
357	Tuolo	hear	ʨʰjaŋ₅₅	tɕʰ j a ŋ ⁵⁵	284	a	99	199 570 997 801 1189	1408	nort2724	2 6 7 4 8	ACXLT	CJAN5	8	8.C.C 8.J.C 8.A.V 8.N.c 8.5.T	1.6 1.2 3.0 1.1 1.0	0	169	tɕʰ j a ŋ ⁵⁵	c c v c t	79-1/tɕʰ 154-1/j 0/n 17-7/- 0/n
358	Enqi	hear	ʨʰjæ₂₄	tɕʰ j æ ²⁴	284	a	99	199 570 1087 1156	1408	nort2724	2 6 7 8	ACXT	CJE2	3	3.C.C 3.J.C 3.E.V 3.2.T	1.6 1.2 3.0 1.0	0	169	tɕʰ j æ - ²⁴	c c v t	79-1/tɕʰ 154-1/j 0/n 17-7/- 0/n
359	Ega	hear	ʨʰja₅₅	tɕʰ j a ⁵⁵	284	a	99	199 570 997 1189	1408	nort2724	2 6 7 8	ACXT	CJA5	2	2.C.C 2.J.C 2.A.V 2.5.T	1.6 1.2 3.0 1.0	0	169	tɕʰ j a - ⁵⁵	c c v t	79-1/tɕʰ 154-1/j 0/n 17-7/- 0/n
#
360	Gongxing	heart	ɕin₅₅	ɕ i n ⁵⁵	4	a	101	204 1076 107 1189	1223	nort2724	3 7 4 8	AXLT	SIN5	4	4.S.C 4.I.V 4.N.c 4.5.T	1.6 3.0 1.1 1.0	0	176	ɕ i n ⁵⁵	c v c t	120-2/ɕ 0/n 7-11/n 0/n
361	Jinman	heart	sẽ₅₅	s ẽ ⁵⁵	4	a	101	89 1090 1189	1223	nort2724	3 7 8	AXT	SE5	5	5.S.C 5.E.V 5.5.T	1.6 3.0 1.0	0	176	s ẽ - ⁵⁵	c v t	120-2/ɕ 0/n 7-11/n 0/n
362	Mazhelong	heart	ɕen₅₅	ɕ e n ⁵⁵	4	a	101	204 1089 107 1189	1223	sout2730	3 7 4 8	AXLT	SEN5	7	7.S.C 7.E.V 7.N.c 7.5.T	1.6 3.0 1.1 1.0	0	176	ɕ e n ⁵⁵	c v c t	120-2/ɕ 0/n 7-11/n 0/n
363	Dashi	heart	ɕen₅₅	ɕ e n ⁵⁵	4	a	101	204 1089 107 1189	1223	cent2004	3 7 4 8	AXLT	SEN5	1	1.S.C 1.E.V 1.N.c 1.5.T	1.6 3.0 1.1 1.0	0	176	ɕ e n ⁵⁵	c v c t	120-2/ɕ 0/n 7-11/n 0/n
364	Zhoucheng	heart	ɕi₃₅	ɕ i ³⁵	4	a	101	204 1076 1165	1223	sout2730	3 7 8	AXT	SI2	9	9.S.C 9.I.V 9.2.T	1.6 3.0 1.0	0	176	ɕ i - ³⁵	c v t	120-2/ɕ 0/n 7-11/n 0/n
365	Jinxing	heart	ɕen₅₅	ɕ e n ⁵⁵	4	a	101	204 1089 107 1189	1223	cent2004	3 7 4 8	AXLT	SEN5	6	6.S.C 6.E.V 6.N.c 6.5.T	1.6 3.0 1.1 1.0	0	176	ɕ e n ⁵⁵	c v c t	120-2/ɕ 0/n 7-11/n 0/n
366	Tuolo	heart	ɕen₅₅	ɕ e n ⁵⁵	4	a	101	204 1089 107 1189	1223	nort2724	3 7 4 8	AXLT	SEN5	8	8.S.C 8.E.V 8.N.c 8.5.T	1.6 3.0 1.1 1.0	0	176	ɕ e n ⁵⁵	c v c t	120-2/ɕ 0/n 7-11/n 0/n
367	Enqi	heart	si₂₄	s i ²⁴	4	a	101	89 1076 1156	1223	nort2724	3 7 8	AXT	SI2	3	3.S.C 3.I.V 3.2.T	1.6 3.0 1.0	0	176	s i - ²⁴	c v t	120-2/ɕ 0/n 7-11/n 0/n
368	Ega	heart	sɛ₅₅	s ɛ ⁵⁵	4	a	101	89 1121 1189	1223	nort2724	3 7 8	AXT	SE5	2	2.S.C 2.E.V 2.5.T	1.6 3.0 1.0	0	176	s ɛ - ⁵⁵	c v t	120-2/ɕ 0/n 7-11/n 0/n
#
948	Gongxing	heavy	ʣoŋ₂₂	dz o ŋ ²²	204	a	300	20 887 801 1150	1210	nort2724	2 7 4 8	AXLT	CUN1	4	4.C.C 4.U.V 4.N.c 4.1.T	1.6 3.0 1.1 1.0	0	177	dz o ŋ ²²	c v c t	96-1/ʈʂ 0/n 3-2/- 0/n
949	Jinman	heavy	ʥõ₂₂	dʑ õ ²²	204	a	300	197 883 1150	1210	nort2724	2 7 8	AXT	CU1	5	5.C.C 5.U.V 5.1.T	1.6 3.0 1.0	0	177	dʑ õ - ²²	c v t	96-1/ʈʂ 0/n 3-2/- 0/n
950	Mazhelong	heavy	ʦõ₂₁	ts õ ²¹	204	a	300	15 883 1152	1210	sout2730	2 7 8	AXT	CU3	7	7.C.C 7.U.V 7.3.T	1.6 3.0 1.0	0	177	ts õ - ²¹	c v t	96-1/ʈʂ 0/n 3-2/- 0/n
951	Dashi	heavy	t͡ʂõ₃₃	ʈʂ õ ³³	204	a	300	699 883 1161	1210	cent2004	2 7 8	AXT	CU4	1	1.C.C 1.U.V 1.4.T	1.6 3.0 1.0	0	177	ʈʂ õ - ³³	c v t	96-1/ʈʂ 0/n 3-2/- 0/n
952	Zhoucheng	heavy	ʦɤ₃₃	ts ɤ ³³	204	a	300	15 947 1161	1210	sout2730	2 7 8	AXT	CE4	9	9.C.C 9.E.V 9.4.T	1.6 3.0 1.0	1	177	ts ɤ - ³³	c v t	96-1/ʈʂ 0/n 3-2/- 0/n
953	Jinxing	heavy	ʦɤ̃₃₃	ts ɤ̃ ³³	204	a	300	15 948 1161	1210	cent2004	2 7 8	AXT	CE4	6	6.C.C 6.E.V 6.4.T	1.6 3.0 1.0	1	177	ts ɤ̃ - ³³	c v t	96-1/ʈʂ 0/n 3-2/- 0/n
954	Tuolo	heavy	ʐɤŋ₃₃	ʐ ɤ ŋ ³³	204	a	300	706 947 801 1161	1210	nort2724	3 7 4 8	AXLT	SEN4	8	8.S.C 8.E.V 8.N.c 8.4.T	1.6 3.0 1.1 1.0	0	177	ʐ ɤ ŋ ³³	c v c t	96-1/ʈʂ 0/n 3-2/- 0/n
955	Enqi	heavy	d͡ʐo₂₂	ɖʐ o ²²	204	a	300	698 887 1150	1210	nort2724	2 7 8	AXT	CU1	3	3.C.C 3.U.V 3.1.T	1.6 3.0 1.0	0	177	ɖʐ o - ²²	c v t	96-1/ʈʂ 0/n 3-2/- 0/n
956	Ega	heavy	ʥo₂₂	dʑ o ²²	204	a	300	197 887 1150	1210	nort2724	2 7 8	AXT	CU1	2	2.C.C 2.U.V 2.1.T	1.6 3.0 1.0	0	177	dʑ o - ²²	c v t	96-1/ʈʂ 0/n 3-2/- 0/n
#
369	Gongxing	horn	qwa₂₄	q w a ²⁴	5	a	102	757 462 997 1156	1393	nort2724	1 6 7 8	ACXT	KWA2	4	4.K.C 4.W.C 4.A.V 4.2.T	1.6 1.2 3.0 1.0	0	178	q w a - ²⁴	c c v t	45-10/k 137-8/- 0/n 115-1/- 0/n
370	Jinman	horn	qo₅₅	q o ⁵⁵	5	a	102	757 887 1189	1393	nort2724	1 7 8	AXT	KU5	5	5.K.C 5.U.V 5.5.T	1.6 3.0 1.0	0	178	q - o - ⁵⁵	c v t	45-10/k 137-8/- 0/n 115-1/- 0/n
371	Mazhelong	horn	koŋ₄₄	k o ŋ ⁴⁴	5	a	102	838 887 801 1178	1393	sout2730	1 7 4 8	AXLT	KUN5	7	7.K.C 7.U.V 7.N.c 7.5.T	1.6 3.0 1.1 1.0	0	178	k - o ŋ ⁴⁴	c v c t	45-10/k 137-8/- 0/n 115-1/- 0/n
372	Dashi	horn	ko₄₄	k o ⁴⁴	5	a	102	838 887 1178	1393	cent2004	1 7 8	AXT	KU5	1	1.K.C 1.U.V 1.5.T	1.6 3.0 1.0	0	178	k - o - ⁴⁴	c v t	45-10/k 137-8/- 0/n 115-1/- 0/n
373	Zhoucheng	horn	kɤ₄₄	k ɤ ⁴⁴	5	a	102	838 947 1178	1393	sout2730	1 7 8	AXT	KE5	9	9.K.C 9.E.V 9.5.T	1.6 3.0 1.0	0	178	k - ɤ - ⁴⁴	c v t	45-10/k 137-8/- 0/n 115-1/- 0/n
374	Jinxing	horn	kɤ₄₄	k ɤ ⁴⁴	5	a	102	838 947 1178	1393	cent2004	1 7 8	AXT	KE5	6	6.K.C 6.E.V 6.5.T	1.6 3.0 1.0	0	178	k - ɤ - ⁴⁴	c v t	45-10/k 137-8/- 0/n 115-1/- 0/n
375	Tuolo	horn	qo₄₂qa₂₁	q o ⁴² + q a ²¹	6	aa	102 102	757 887 1175 757 997 1152	1393	nort2724	1 7 8 9 1 7 8	AXT_AXT	KU3_KA3	8	8.K.C 8.U.V 8.3.T 8._._ 8.K.C 8.A.V 8.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	178 186	q - o - ⁴² ◦ q a ²¹	c v t + c v t	45-10/k 137-8/- 0/n 115-1/- 0/n + 0/n 0/n 0/n
376	Enqi	horn	qo₅₅	q o ⁵⁵	5	a	102	757 887 1189	1393	nort2724	1 7 8	AXT	KU5	3	3.K.C 3.U.V 3.5.T	1.6 3.0 1.0	0	178	q - o - ⁵⁵	c v t	45-10/k 137-8/- 0/n 115-1/- 0/n
377	Ega	horn	qo₄₄	q o ⁴⁴	5	a	102	757 887 1178	1393	nort2724	1 7 8	AXT	KU5	2	2.K.C 2.U.V 2.5.T	1.6 3.0 1.0	0	178	q - o - ⁴⁴	c v t	45-10/k 137-8/- 0/n 115-1/- 0/n
#
387	Gongxing	kill	χa₂₄	χ a ²⁴	8	a	104	748 997 1156	1417	nort2724	3 7 8	AXT	GA2	4	4.G.C 4.A.V 4.2.T	1.6 3.0 1.0	0	187	χ a ²⁴	c v t	78-1/ɕʰ 0/n 0/n
388	Jinman	kill	ɕa₅₅	ɕ a ⁵⁵	8	a	104	204 997 1189	1417	nort2724	3 7 8	AXT	SA5	5	5.S.C 5.A.V 5.5.T	1.6 3.0 1.0	0	187	ɕ a ⁵⁵	c v t	78-1/ɕʰ 0/n 0/n
389	Mazhelong	kill	ɕa₄₄	ɕ a ⁴⁴	8	a	104	204 997 1178	1417	sout2730	3 7 8	AXT	SA5	7	7.S.C 7.A.V 7.5.T	1.6 3.0 1.0	0	187	ɕ a ⁴⁴	c v t	78-1/ɕʰ 0/n 0/n
390	Dashi	kill	ɕʰa₄₄	ɕʰ a ⁴⁴	8	a	104	206 997 1178	1417	cent2004	3 7 8	AXT	SA5	1	1.S.C 1.A.V 1.5.T	1.6 3.0 1.0	0	187	ɕʰ a ⁴⁴	c v t	78-1/ɕʰ 0/n 0/n
391	Zhoucheng	kill	ɕa₄₄	ɕ a ⁴⁴	8	a	104	204 997 1178	1417	sout2730	3 7 8	AXT	SA5	9	9.S.C 9.A.V 9.5.T	1.6 3.0 1.0	0	187	ɕ a ⁴⁴	c v t	78-1/ɕʰ 0/n 0/n
392	Jinxing	kill	ɕɑ₄₄	ɕ ɑ ⁴⁴	8	a	104	204 952 1178	1417	cent2004	3 7 8	AXT	SA5	6	6.S.C 6.A.V 6.5.T	1.6 3.0 1.0	0	187	ɕ ɑ ⁴⁴	c v t	78-1/ɕʰ 0/n 0/n
393	Tuolo	kill	ɕɔ₄₂	ɕ ɔ ⁴²	8	a	104	204 916 1175	1417	nort2724	3 7 8	AXT	SU3	8	8.S.C 8.U.V 8.3.T	1.6 3.0 1.0	0	187	ɕ ɔ ⁴²	c v t	78-1/ɕʰ 0/n 0/n
394	Enqi	kill	xa₅₅	x a ⁵⁵	8	a	104	778 997 1189	1417	nort2724	3 7 8	AXT	GA5	3	3.G.C 3.A.V 3.5.T	1.6 3.0 1.0	0	187	x a ⁵⁵	c v t	78-1/ɕʰ 0/n 0/n
395	Ega	kill	ɕo₄₄	ɕ o ⁴⁴	8	a	104	204 887 1178	1417	nort2724	3 7 8	AXT	SU5	2	2.S.C 2.U.V 2.5.T	1.6 3.0 1.0	0	187	ɕ o ⁴⁴	c v t	78-1/ɕʰ 0/n 0/n
#
396	Gongxing	knee	qa₅₅ʦi₂₂qa₅₅qa₄₂	q a ⁵⁵ + ts i ²² + q a ⁵⁵ + q a ⁴²	11	abcc	105 106 107 107	757 997 1189 15 1076 1150 757 997 1189 757 997 1175	1371	nort2724	1 7 8 9 2 7 8 9 1 7 8 9 1 7 8	AXT_AXT_AXT_AXT	KA5_CI1_KA5_KA3	4	4.K.C 4.A.V 4.5.T 4._._ 4.C.C 4.I.V 4.1.T 4._._ 4.K.C 4.A.V 4.5.T 4._._ 4.K.C 4.A.V 4.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	188 190 193 200	q - a - ⁵⁵ ◦ ts i ²² ◦ q a ⁵⁵ ◦ q a ⁴²	c v t + c v t + c v t + c v t	53-1/kʰ 152-4/w 0/n 39-1/- 0/n + 100-1/ts 0/n 0/n + 45-10/k 0/n 0/n + 45-10/k 0/n 0/n
397	Jinman	knee	ko₄₄ʦe₄₄	k o ⁴⁴ + ts e ⁴⁴	9	ab	105 106	838 887 1178 15 1089 1178	1371	nort2724	1 7 8 9 2 7 8	AXT_AXT	KU5_CE5	5	5.K.C 5.U.V 5.5.T 5._._ 5.C.C 5.E.V 5.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	188 190	k - o - ⁴⁴ ◦ ts e ⁴⁴	c v t + c v t	53-1/kʰ 152-4/w 0/n 39-1/- 0/n + 100-1/ts 0/n 0/n
